Field_ID,Year,Crop,Previous_Crop,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Organic_Matter,Rainfall,Avg_Temperature,NDVI,Irrigation,Fertilizer_Type,Yield,Recommended_Next_Crop,Sustainable_Practice
461,2019,Legume,Wheat,5.9,35,21,130,2.9,763,21.7,0.6,Drip,Organic,6.73,Soybean,Compost
264,2019,Rice,Legume,7.2,42,16,128,3.1,760,21.7,0.57,None,None,7.01,Wheat,Cover crop
535,2021,Maize,Barley,5.8,40,27,131,2.8,516,28.9,0.71,None,Chemical,8.86,Wheat,Compost
454,2022,Soybean,Maize,6.6,53,16,158,3.9,594,26.4,0.75,Sprinkler,None,9.05,Barley,Cover crop
103,2020,Wheat,Soybean,6.8,53,29,124,3.4,430,29.2,0.68,None,Chemical,7.89,Legume,Compost
203,2023,Soybean,Barley,6.9,47,26,124,3.7,729,29.3,0.71,None,None,8.26,Legume,Reduced tillage
386,2019,Legume,Soybean,6.0,34,23,160,3.4,404,26.5,0.63,None,Organic,6.19,Legume,Cover crop
128,2023,Rice,Soybean,7.2,59,28,127,3.9,560,23.4,0.66,Sprinkler,Organic,9.48,Wheat,Cover crop
209,2023,Maize,Soybean,6.3,49,27,137,3.4,487,29.4,0.78,Drip,None,10.61,Wheat,Cover crop
494,2022,Barley,Legume,6.6,43,15,126,2.8,615,22.5,0.73,None,None,7.58,Legume,Compost
118,2020,Soybean,Rice,6.3,60,20,138,3.4,557,19.7,0.69,Sprinkler,None,8.46,Barley,Reduced tillage
180,2020,Soybean,Wheat,7.1,42,27,158,2.6,731,24.4,0.76,None,Organic,8.2,Rice,Compost
542,2019,Wheat,Maize,6.4,52,15,155,3.1,409,20.0,0.58,Drip,None,6.58,Legume,Cover crop
311,2020,Wheat,Wheat,6.9,38,16,138,4.0,405,27.0,0.6,None,Chemical,6.52,Legume,None
103,2023,Legume,Barley,6.5,36,30,150,3.2,719,20.6,0.64,None,Chemical,7.07,Rice,Cover crop
240,2019,Wheat,Legume,6.6,57,28,145,3.6,652,26.9,0.65,Drip,Organic,8.6,Legume,Compost
228,2018,Legume,Legume,5.7,34,19,144,3.4,460,21.9,0.71,Drip,None,7.27,Wheat,None
515,2018,Legume,Legume,6.2,31,20,129,2.6,608,28.4,0.73,Sprinkler,None,7.07,Maize,Compost
542,2019,Soybean,Wheat,6.9,58,24,160,2.5,732,24.0,0.69,Sprinkler,None,8.25,Soybean,Compost
555,2018,Rice,Maize,7.3,57,19,140,3.5,468,24.1,0.62,None,None,7.96,Wheat,Cover crop
392,2018,Maize,Maize,5.8,45,28,121,3.8,700,29.5,0.75,Sprinkler,None,10.57,Wheat,Cover crop
575,2021,Soybean,Barley,7.0,42,23,133,3.9,662,22.5,0.63,None,None,7.17,Barley,None
307,2023,Maize,Wheat,6.5,30,25,152,4.0,404,25.4,0.65,None,Organic,7.8,Wheat,Cover crop
252,2021,Maize,Soybean,5.5,45,22,126,3.3,674,22.1,0.71,Drip,Chemical,10.38,Wheat,Cover crop
286,2019,Maize,Soybean,6.7,52,23,160,2.6,561,30.0,0.71,Sprinkler,None,9.42,Wheat,Compost
566,2019,Maize,Legume,6.0,50,22,132,3.8,567,28.5,0.65,Sprinkler,Chemical,9.78,Wheat,Cover crop
543,2020,Maize,Maize,7.0,49,15,130,3.0,536,24.0,0.57,None,Chemical,7.84,Wheat,Cover crop
600,2022,Wheat,Rice,6.3,54,24,155,3.0,728,29.6,0.75,Sprinkler,Organic,9.18,Legume,None
364,2022,Maize,Rice,7.0,46,26,140,2.7,645,27.2,0.56,None,None,7.25,Wheat,Compost
371,2023,Maize,Rice,5.6,60,22,151,2.5,757,25.9,0.73,Drip,Chemical,11.33,Wheat,Compost
283,2021,Legume,Soybean,5.7,38,17,137,2.8,512,26.4,0.68,None,Chemical,6.96,Soybean,Compost
111,2022,Soybean,Wheat,5.9,50,20,129,3.7,795,24.2,0.62,None,None,7.64,Legume,Cover crop
600,2018,Legume,Wheat,6.7,41,16,139,3.6,775,20.0,0.69,Drip,Chemical,8.6,Soybean,Cover crop
433,2023,Barley,Wheat,5.6,53,27,134,3.9,582,19.2,0.67,None,Chemical,8.36,Legume,Reduced tillage
250,2023,Soybean,Soybean,6.1,41,20,138,3.2,685,19.6,0.73,Drip,Organic,8.46,Soybean,Compost
402,2021,Maize,Maize,5.6,31,18,125,3.1,411,30.0,0.66,Drip,Organic,7.82,Wheat,Cover crop
400,2021,Rice,Rice,7.3,43,18,157,2.8,467,24.9,0.67,None,Chemical,7.72,Wheat,Compost
329,2020,Soybean,Soybean,6.8,44,24,134,2.7,750,25.2,0.76,Drip,Chemical,8.99,Wheat,Compost
147,2021,Maize,Soybean,5.9,35,19,158,3.7,790,24.7,0.59,Sprinkler,Organic,8.38,Wheat,Cover crop
142,2022,Rice,Legume,6.7,58,29,141,3.4,527,29.8,0.66,None,Chemical,8.96,Wheat,Cover crop
282,2018,Maize,Wheat,7.1,54,25,153,3.6,473,28.4,0.67,None,Organic,9.45,Wheat,Cover crop
393,2020,Rice,Legume,6.4,51,25,139,3.5,426,23.3,0.62,Drip,None,7.91,Wheat,Cover crop
415,2019,Soybean,Wheat,5.7,60,21,146,2.9,608,26.3,0.71,Sprinkler,Chemical,8.94,Wheat,Compost
293,2022,Rice,Rice,6.9,53,15,145,3.9,536,23.5,0.55,Drip,Chemical,8.09,Wheat,Cover crop
463,2018,Maize,Rice,6.1,33,28,120,3.0,650,27.0,0.62,Drip,Organic,7.98,Wheat,Cover crop
539,2021,Legume,Wheat,7.3,34,22,150,3.6,490,24.7,0.73,Drip,Chemical,8.03,Rice,Compost
323,2020,Maize,Barley,6.3,36,16,159,3.0,641,19.0,0.72,Drip,Organic,9.45,Wheat,Cover crop
150,2021,Barley,Rice,6.5,52,23,153,3.3,601,19.4,0.78,Drip,None,9.19,Legume,None
108,2018,Barley,Wheat,6.0,60,21,143,3.6,516,28.4,0.73,None,None,8.63,Legume,Cover crop
314,2023,Rice,Wheat,7.1,53,29,160,3.1,526,28.8,0.72,Drip,None,9.18,Wheat,Cover crop
110,2018,Legume,Legume,6.4,36,23,125,3.0,645,21.3,0.72,Sprinkler,None,7.51,Maize,Cover crop
226,2019,Wheat,Barley,7.4,37,16,127,3.6,428,24.5,0.67,Sprinkler,Chemical,7.25,Legume,Reduced tillage
333,2020,Wheat,Maize,7.0,30,15,130,4.0,616,25.6,0.73,Drip,Chemical,8.3,Legume,None
138,2022,Barley,Legume,6.8,38,19,121,3.1,550,24.4,0.66,None,Organic,6.85,Legume,Cover crop
530,2019,Barley,Maize,6.2,36,28,142,3.7,476,19.9,0.63,Sprinkler,Chemical,6.92,Legume,Cover crop
220,2018,Maize,Soybean,5.7,44,18,145,3.7,432,25.2,0.73,Drip,Chemical,10.21,Wheat,Cover crop
178,2019,Barley,Wheat,7.0,58,24,139,2.7,587,26.2,0.66,None,None,7.52,Legume,Compost
358,2019,Legume,Legume,6.2,38,28,135,3.0,636,22.8,0.68,Sprinkler,Organic,7.4,Legume,Compost
555,2020,Legume,Legume,6.4,35,15,147,4.0,518,26.5,0.78,Sprinkler,Chemical,8.75,Rice,Reduced tillage
334,2018,Legume,Maize,5.7,49,30,145,3.7,644,27.9,0.6,Drip,Chemical,7.81,Legume,Cover crop
347,2019,Legume,Maize,6.2,33,24,142,3.3,660,21.9,0.58,None,Organic,6.1,Barley,Cover crop
414,2018,Wheat,Wheat,5.6,42,22,157,3.5,406,26.0,0.76,Sprinkler,Organic,8.23,Legume,Cover crop
330,2023,Maize,Barley,7.4,47,22,139,2.5,508,25.2,0.66,None,Chemical,8.46,Wheat,Compost
437,2021,Wheat,Barley,7.4,44,20,158,3.2,497,21.1,0.56,Drip,Organic,6.37,Legume,Reduced tillage
441,2018,Maize,Soybean,6.0,42,24,160,3.7,506,25.4,0.74,Drip,Chemical,10.4,Wheat,Cover crop
193,2019,Soybean,Rice,6.5,53,22,120,3.0,729,19.6,0.62,None,Organic,7.53,Maize,Reduced tillage
223,2019,Wheat,Maize,6.9,31,17,157,2.8,796,22.6,0.79,Sprinkler,None,8.18,Legume,Compost
170,2021,Rice,Maize,6.0,43,18,124,3.4,547,20.3,0.57,Drip,Chemical,7.45,Wheat,Cover crop
299,2019,Barley,Rice,6.6,34,22,142,3.0,507,29.6,0.78,Sprinkler,Organic,7.97,Legume,Compost
250,2020,Legume,Rice,6.7,39,21,141,3.1,545,23.9,0.75,Drip,Organic,8.21,Legume,Cover crop
155,2021,Rice,Wheat,5.6,47,28,158,3.1,533,18.5,0.64,None,None,7.55,Wheat,Cover crop
175,2019,Soybean,Rice,6.9,54,17,139,3.6,641,23.4,0.76,None,None,8.88,Legume,Cover crop
263,2020,Maize,Soybean,7.0,56,17,132,3.2,659,20.8,0.62,Sprinkler,Organic,9.44,Wheat,Cover crop
352,2023,Barley,Barley,5.8,34,18,123,3.6,679,28.5,0.66,Sprinkler,Chemical,7.53,Legume,Compost
413,2023,Barley,Wheat,6.9,35,19,127,3.7,636,23.2,0.76,Sprinkler,Chemical,8.62,Legume,Cover crop
580,2019,Barley,Maize,6.0,60,28,129,3.1,616,27.4,0.73,None,Chemical,9.01,Legume,Cover crop
135,2022,Rice,Wheat,6.2,37,25,122,3.8,774,27.1,0.55,Sprinkler,Chemical,7.49,Wheat,Cover crop
374,2021,Wheat,Wheat,6.9,57,23,121,3.5,620,23.4,0.61,Sprinkler,Chemical,8.05,Legume,Cover crop
118,2022,Maize,Rice,7.5,45,24,146,3.7,592,19.8,0.72,Drip,None,10.06,Wheat,Cover crop
429,2021,Soybean,Rice,6.4,32,22,154,3.6,780,26.2,0.69,None,None,7.36,Rice,Compost
390,2021,Wheat,Rice,5.6,48,19,143,3.2,461,19.2,0.57,Drip,Organic,6.62,Legume,Cover crop
548,2019,Soybean,Maize,6.6,44,25,160,3.1,503,28.9,0.58,None,None,6.06,Wheat,None
297,2021,Wheat,Maize,6.4,32,19,146,2.6,541,18.4,0.7,Sprinkler,Chemical,7.01,Legume,Compost
306,2022,Wheat,Wheat,6.0,58,21,139,3.3,429,18.7,0.6,Sprinkler,Chemical,7.47,Legume,Reduced tillage
494,2022,Maize,Wheat,6.8,39,19,129,2.6,585,29.7,0.68,None,Chemical,8.47,Wheat,Compost
477,2023,Rice,Barley,7.0,60,21,144,3.8,627,26.0,0.68,Sprinkler,Chemical,10.06,Wheat,Cover crop
227,2021,Barley,Maize,7.5,31,27,135,3.4,595,26.0,0.58,Sprinkler,None,5.91,Legume,None
516,2023,Maize,Barley,6.5,36,17,125,3.5,780,24.2,0.59,None,Organic,8.05,Wheat,Cover crop
250,2019,Soybean,Legume,5.9,57,18,130,2.6,679,28.3,0.73,Sprinkler,Organic,8.81,Legume,Compost
502,2019,Barley,Wheat,6.0,39,29,122,3.5,563,29.1,0.62,None,None,6.53,Legume,Reduced tillage
148,2019,Soybean,Barley,6.9,50,24,132,2.7,756,21.3,0.73,Sprinkler,Organic,8.66,Maize,Compost
190,2018,Rice,Barley,7.4,50,18,121,3.0,415,28.1,0.7,Sprinkler,Organic,8.55,Wheat,Cover crop
406,2023,Soybean,Legume,7.0,53,17,145,3.4,636,19.9,0.78,None,Chemical,9.37,Barley,Reduced tillage
291,2018,Legume,Wheat,6.4,46,26,124,3.0,511,21.5,0.6,Drip,Chemical,6.97,Barley,Compost
137,2020,Soybean,Legume,5.5,49,24,146,2.6,541,22.4,0.65,Drip,Organic,7.39,Wheat,Compost
162,2022,Rice,Wheat,6.9,32,22,120,2.5,496,21.6,0.7,None,None,6.98,Wheat,Compost
550,2023,Barley,Barley,5.8,55,19,134,3.6,598,19.3,0.74,Drip,Chemical,9.53,Legume,None
327,2021,Soybean,Maize,5.9,46,25,122,3.2,688,26.5,0.71,Drip,Chemical,8.68,Soybean,Compost
181,2019,Wheat,Maize,7.2,52,25,160,3.8,453,20.1,0.59,None,None,6.81,Legume,Cover crop
486,2018,Legume,Maize,7.1,49,22,137,2.7,581,26.2,0.78,None,None,8.26,Wheat,Compost
544,2019,Wheat,Soybean,5.7,31,15,158,3.3,575,29.1,0.65,Drip,Organic,6.87,Legume,Reduced tillage
276,2021,Wheat,Legume,6.0,31,15,155,3.6,554,26.1,0.58,Sprinkler,Organic,6.11,Legume,None
106,2021,Barley,Barley,5.8,32,30,139,2.9,770,18.2,0.67,Sprinkler,Organic,7.2,Legume,Compost
473,2020,Maize,Maize,6.1,59,23,158,3.5,696,23.3,0.77,Sprinkler,None,11.48,Wheat,Cover crop
294,2018,Wheat,Rice,6.3,39,17,146,3.0,685,23.6,0.74,None,Chemical,8.11,Legume,Reduced tillage
575,2022,Soybean,Wheat,7.0,43,22,141,2.9,724,29.7,0.79,Sprinkler,Chemical,9.14,Rice,Compost
370,2023,Soybean,Maize,5.6,39,25,144,3.2,576,25.7,0.68,Sprinkler,None,7.21,Barley,None
225,2019,Legume,Soybean,7.0,36,21,140,2.5,674,29.2,0.79,None,None,7.8,Maize,Compost
563,2021,Soybean,Barley,7.3,52,18,144,2.7,781,27.4,0.68,None,None,7.81,Soybean,Compost
319,2023,Rice,Wheat,6.2,48,21,129,3.8,729,18.8,0.67,Drip,Chemical,9.65,Wheat,Cover crop
292,2021,Maize,Legume,6.6,41,28,158,2.6,795,24.3,0.71,None,Organic,9.32,Wheat,Compost
419,2021,Legume,Rice,7.1,32,22,152,3.3,459,18.3,0.71,Sprinkler,Chemical,7.32,Legume,Compost
117,2019,Barley,Barley,6.7,56,28,141,3.5,409,18.5,0.72,None,None,8.07,Legume,Cover crop
373,2020,Rice,Barley,7.3,47,20,140,3.3,472,20.2,0.68,Sprinkler,Chemical,8.62,Wheat,Cover crop
283,2019,Wheat,Rice,6.5,56,27,123,2.8,784,22.9,0.61,Sprinkler,None,7.59,Legume,Compost
146,2023,Legume,Legume,6.3,48,16,158,3.2,626,20.9,0.71,Drip,Chemical,8.66,Rice,None
402,2021,Soybean,Barley,7.4,53,15,153,3.0,784,27.9,0.68,None,Organic,8.26,Barley,Reduced tillage
325,2019,Rice,Wheat,6.3,45,28,152,2.7,761,25.4,0.7,Drip,Chemical,9.24,Wheat,Compost
176,2022,Maize,Soybean,5.7,60,29,152,3.6,606,24.1,0.56,None,Organic,8.79,Wheat,Cover crop
376,2021,Barley,Legume,6.7,40,27,148,3.5,755,21.6,0.78,Drip,Chemical,9.44,Legume,Cover crop
421,2020,Rice,Wheat,6.5,35,27,156,3.1,489,27.7,0.8,None,Chemical,8.98,Wheat,Cover crop
349,2021,Soybean,Soybean,7.2,58,17,136,3.1,584,25.3,0.68,None,Chemical,8.31,Maize,Cover crop
405,2022,Soybean,Maize,5.8,47,22,126,3.8,585,30.0,0.61,Drip,Organic,7.59,Barley,None
493,2020,Soybean,Barley,5.9,37,16,147,3.2,709,19.2,0.62,Drip,None,6.9,Barley,None
420,2021,Legume,Soybean,6.8,42,30,126,3.7,797,23.4,0.64,Sprinkler,None,7.67,Soybean,Cover crop
415,2021,Legume,Soybean,6.5,33,22,156,2.8,640,21.1,0.72,Drip,None,7.38,Wheat,Compost
253,2020,Wheat,Barley,7.2,50,16,120,3.6,619,18.4,0.55,Drip,Organic,7.07,Legume,Compost
223,2021,Maize,Soybean,6.6,32,25,147,3.0,661,29.6,0.7,None,Chemical,8.72,Wheat,Cover crop
521,2018,Legume,Soybean,6.6,49,22,154,3.6,436,20.4,0.8,None,Chemical,9.05,Barley,None
115,2019,Legume,Maize,7.1,54,17,137,2.6,659,19.8,0.65,None,Chemical,7.68,Legume,Compost
123,2021,Barley,Maize,7.4,53,17,150,3.4,614,21.3,0.78,Drip,Chemical,9.79,Legume,Cover crop
497,2020,Rice,Soybean,7.3,30,26,122,3.5,672,18.5,0.55,None,None,6.15,Wheat,Cover crop
371,2023,Maize,Rice,7.4,52,27,131,2.6,460,19.5,0.7,Drip,Organic,9.5,Wheat,Compost
386,2021,Wheat,Legume,7.0,31,16,139,2.7,476,29.4,0.73,Drip,None,6.98,Legume,Compost
461,2020,Soybean,Rice,6.1,31,23,122,3.6,703,26.2,0.75,Sprinkler,Chemical,8.39,Barley,Reduced tillage
165,2018,Maize,Wheat,7.4,49,25,128,2.5,611,28.8,0.79,None,Chemical,10.49,Wheat,Compost
391,2019,Maize,Soybean,6.3,33,21,150,2.6,575,23.4,0.75,Drip,Chemical,9.39,Wheat,Compost
144,2023,Rice,Rice,5.8,39,25,156,3.3,747,25.9,0.76,Sprinkler,Chemical,9.75,Wheat,Cover crop
346,2023,Wheat,Rice,6.8,50,22,146,3.9,450,23.9,0.63,Sprinkler,None,7.36,Legume,None
374,2018,Soybean,Legume,5.7,41,25,121,3.9,725,21.5,0.77,None,None,8.65,Soybean,Cover crop
541,2018,Rice,Maize,6.8,44,25,157,3.9,452,25.6,0.68,Drip,Organic,8.75,Wheat,Cover crop
140,2019,Wheat,Barley,6.5,49,25,141,3.2,446,23.0,0.57,None,Organic,6.33,Legume,Compost
522,2022,Soybean,Maize,6.2,37,25,128,3.8,521,23.4,0.7,None,None,7.29,Legume,None
284,2022,Barley,Barley,7.3,50,23,137,2.5,406,26.8,0.7,Sprinkler,Organic,7.49,Legume,Compost
180,2023,Legume,Barley,5.8,33,25,139,3.8,696,27.3,0.71,Sprinkler,Chemical,8.16,Maize,Cover crop
359,2019,Barley,Legume,6.9,45,19,141,2.7,677,28.9,0.61,Sprinkler,Organic,6.95,Legume,Compost
403,2020,Maize,Soybean,7.1,32,16,131,3.7,515,25.2,0.73,Drip,Organic,9.45,Wheat,Cover crop
213,2020,Soybean,Soybean,6.7,50,30,120,3.2,563,21.5,0.6,Sprinkler,None,6.93,Maize,Reduced tillage
432,2023,Soybean,Wheat,6.6,44,16,152,4.0,689,21.8,0.78,Drip,None,9.32,Barley,Reduced tillage
320,2021,Barley,Maize,6.6,44,26,157,4.0,631,22.5,0.77,Drip,Organic,9.37,Legume,Cover crop
124,2020,Wheat,Legume,6.0,39,28,157,3.7,697,28.0,0.6,Sprinkler,Organic,7.1,Legume,None
481,2023,Maize,Soybean,6.2,45,20,134,3.1,527,25.8,0.59,Drip,Organic,8.12,Wheat,Cover crop
463,2022,Soybean,Legume,7.1,47,17,126,3.7,532,28.1,0.67,Sprinkler,Organic,7.92,Rice,Reduced tillage
559,2022,Rice,Barley,6.6,41,16,149,3.0,449,19.5,0.59,Drip,None,6.75,Wheat,Cover crop
598,2022,Legume,Rice,7.0,55,15,122,2.5,501,18.0,0.56,Drip,Organic,6.6,Maize,Compost
540,2023,Rice,Soybean,7.4,44,20,153,3.1,465,21.4,0.63,Sprinkler,Chemical,7.71,Wheat,Cover crop
550,2023,Barley,Maize,6.3,54,16,122,3.8,711,24.1,0.73,Sprinkler,Chemical,9.54,Legume,Compost
476,2022,Maize,Barley,5.6,54,27,160,2.7,776,20.0,0.76,None,None,10.44,Wheat,Compost
385,2022,Wheat,Maize,6.5,45,19,127,3.2,467,26.2,0.61,None,Chemical,6.7,Legume,None
317,2022,Barley,Soybean,7.1,47,30,157,2.9,524,19.0,0.6,None,None,6.35,Legume,Compost
115,2021,Maize,Soybean,7.5,47,15,149,4.0,633,21.4,0.63,Sprinkler,Organic,9.44,Wheat,Cover crop
287,2021,Barley,Maize,7.2,54,19,152,4.0,780,29.0,0.62,Sprinkler,None,8.2,Legume,Compost
171,2018,Soybean,Wheat,5.8,31,15,142,2.6,722,20.5,0.76,Sprinkler,Chemical,8.0,Soybean,Compost
130,2019,Rice,Maize,6.2,49,20,144,3.9,690,20.1,0.72,Sprinkler,Organic,9.9,Wheat,Cover crop
537,2023,Maize,Rice,5.6,41,17,143,3.8,444,24.3,0.69,None,Organic,8.95,Wheat,Cover crop
192,2023,Barley,Rice,5.6,34,17,133,3.1,733,19.1,0.7,Sprinkler,None,7.43,Legume,Reduced tillage
180,2019,Barley,Legume,6.5,44,23,138,3.0,482,19.8,0.66,Sprinkler,Organic,7.18,Legume,Cover crop
595,2021,Barley,Rice,6.4,60,29,145,2.9,732,26.0,0.74,Drip,None,9.25,Legume,Compost
353,2021,Wheat,Maize,7.4,41,19,135,3.9,445,20.1,0.71,Sprinkler,Chemical,8.1,Legume,Cover crop
146,2022,Legume,Rice,7.0,57,15,142,2.9,502,30.0,0.77,Sprinkler,None,8.76,Rice,Compost
568,2019,Soybean,Rice,6.0,46,23,145,3.1,653,21.7,0.73,Drip,None,8.35,Soybean,None
261,2023,Wheat,Barley,6.0,38,19,141,2.9,472,25.6,0.72,Sprinkler,Chemical,7.56,Legume,Compost
480,2018,Wheat,Soybean,6.1,48,23,148,3.5,591,28.3,0.77,Sprinkler,Chemical,9.23,Legume,None
570,2020,Maize,Soybean,7.2,40,24,129,4.0,789,24.0,0.56,None,Organic,8.25,Wheat,Cover crop
179,2021,Wheat,Maize,6.6,50,24,155,2.5,565,23.5,0.66,Sprinkler,Organic,7.41,Legume,Compost
331,2023,Maize,Maize,7.0,35,16,126,3.3,709,23.5,0.77,None,None,9.62,Wheat,Cover crop
451,2022,Rice,Rice,7.4,31,20,153,3.8,616,23.1,0.8,Sprinkler,Organic,9.55,Wheat,Cover crop
277,2019,Soybean,Legume,6.8,32,26,149,3.4,454,25.9,0.59,Drip,Organic,6.07,Rice,Reduced tillage
426,2019,Barley,Legume,7.1,41,18,142,2.7,797,26.0,0.7,Drip,Chemical,8.26,Legume,Compost
317,2021,Maize,Wheat,6.5,47,15,136,3.3,402,24.3,0.59,Drip,None,7.82,Wheat,Cover crop
535,2021,Legume,Soybean,6.4,31,17,127,2.6,622,29.1,0.76,None,Organic,7.41,Wheat,Compost
599,2023,Wheat,Wheat,7.0,59,23,154,3.1,633,26.4,0.71,None,Organic,8.62,Legume,Reduced tillage
527,2022,Wheat,Maize,6.0,33,24,151,3.1,698,29.8,0.62,Drip,Chemical,6.94,Legume,Cover crop
525,2020,Barley,Wheat,5.6,39,25,130,3.9,626,25.9,0.58,Sprinkler,None,6.65,Legume,Cover crop
241,2019,Legume,Wheat,7.4,58,17,132,3.3,627,28.5,0.55,Sprinkler,None,7.01,Wheat,Cover crop
476,2021,Legume,Wheat,7.5,37,25,142,3.5,716,25.4,0.58,Drip,Chemical,6.98,Rice,Reduced tillage
542,2018,Rice,Rice,7.5,31,17,144,4.0,564,24.8,0.6,Drip,Chemical,7.49,Wheat,Cover crop
238,2021,Barley,Rice,5.8,58,15,152,3.8,787,29.2,0.67,Drip,Organic,9.27,Legume,Compost
518,2021,Wheat,Rice,6.9,49,21,151,3.5,408,19.3,0.69,None,Organic,7.64,Legume,Cover crop
568,2019,Rice,Wheat,7.0,37,27,137,3.6,580,29.9,0.67,None,Organic,7.94,Wheat,Cover crop
423,2018,Soybean,Maize,7.1,35,21,151,3.7,558,29.0,0.78,Drip,Chemical,8.84,Rice,Cover crop
161,2020,Maize,Rice,7.1,30,30,138,3.3,689,26.6,0.6,Sprinkler,Organic,7.67,Wheat,Cover crop
197,2022,Rice,Legume,6.6,38,29,158,2.7,764,26.2,0.77,Drip,Organic,9.49,Wheat,Compost
429,2018,Soybean,Soybean,6.0,30,22,131,3.6,463,19.8,0.71,Sprinkler,Organic,7.24,Barley,Cover crop
491,2020,Maize,Rice,6.0,58,25,152,3.3,584,27.4,0.65,Drip,Chemical,10.21,Wheat,Cover crop
557,2023,Barley,Maize,7.1,60,21,149,3.6,411,21.1,0.66,Sprinkler,None,7.95,Legume,Compost
186,2020,Wheat,Barley,7.2,59,15,138,3.3,430,18.1,0.55,Drip,None,6.78,Legume,None
305,2019,Soybean,Wheat,6.5,34,21,133,3.4,426,18.4,0.69,Drip,None,6.98,Maize,Compost
179,2022,Barley,Maize,7.2,45,15,129,3.6,604,26.1,0.59,Sprinkler,None,6.86,Legume,Compost
351,2018,Soybean,Rice,6.5,53,18,150,3.0,607,20.7,0.66,Drip,Organic,8.07,Barley,Cover crop
213,2021,Wheat,Barley,7.2,37,28,154,2.7,699,24.2,0.6,None,Chemical,6.4,Legume,Compost
399,2018,Barley,Soybean,6.4,45,21,120,2.6,499,18.3,0.64,Drip,Chemical,7.11,Legume,Compost
142,2020,Barley,Barley,6.3,48,30,139,3.3,736,27.8,0.66,Sprinkler,Organic,8.09,Legume,Reduced tillage
569,2023,Legume,Maize,7.5,33,22,159,2.5,783,19.6,0.76,Drip,Organic,8.18,Rice,Compost
223,2023,Maize,Wheat,6.6,36,28,126,3.8,593,26.4,0.59,Drip,Organic,8.16,Wheat,Cover crop
248,2021,Maize,Wheat,7.4,57,15,157,3.3,465,18.7,0.62,None,Chemical,8.98,Wheat,Cover crop
149,2018,Maize,Maize,6.4,35,26,150,3.7,431,19.2,0.69,Sprinkler,Chemical,8.91,Wheat,Cover crop
342,2018,Barley,Rice,6.2,50,28,135,3.8,404,20.0,0.76,Drip,Organic,8.99,Legume,Cover crop
506,2019,Maize,Legume,6.9,53,21,156,3.6,689,27.1,0.66,None,Organic,9.8,Wheat,Cover crop
111,2022,Wheat,Maize,6.4,39,17,130,3.3,507,26.6,0.78,None,Organic,8.15,Legume,None
277,2023,Rice,Rice,5.9,60,25,122,3.5,489,19.6,0.77,Sprinkler,Chemical,10.62,Wheat,Cover crop
353,2023,Legume,Legume,7.0,30,18,157,2.7,694,26.1,0.76,Drip,Organic,7.94,Barley,Compost
191,2020,Wheat,Barley,7.5,50,21,142,3.1,475,18.4,0.72,Sprinkler,None,7.93,Legume,Cover crop
156,2020,Legume,Rice,5.9,38,19,149,2.8,488,18.6,0.69,Drip,Organic,7.22,Legume,Compost
106,2022,Wheat,Legume,5.7,55,17,149,3.8,739,24.5,0.75,Sprinkler,Chemical,9.87,Legume,Reduced tillage
166,2018,Rice,Barley,7.4,45,22,146,4.0,522,25.5,0.7,None,Chemical,9.0,Wheat,Cover crop
184,2019,Soybean,Barley,6.5,60,20,123,3.8,692,25.6,0.57,Drip,Organic,8.09,Rice,Compost
555,2018,Soybean,Wheat,6.4,45,29,130,2.9,544,20.5,0.72,Drip,Organic,8.1,Rice,Compost
245,2021,Barley,Barley,6.8,51,24,160,3.1,571,27.6,0.55,None,Chemical,6.55,Legume,Cover crop
237,2021,Barley,Legume,5.6,56,18,140,3.5,629,27.5,0.65,None,Organic,8.04,Legume,None
118,2019,Wheat,Rice,7.2,41,25,146,3.4,800,30.0,0.76,Sprinkler,Organic,8.96,Legume,None
561,2019,Maize,Maize,6.7,60,18,158,2.9,769,25.6,0.72,Drip,None,10.95,Wheat,Compost
433,2020,Maize,Maize,6.7,54,30,124,2.8,611,20.6,0.56,None,Organic,7.94,Wheat,Compost
215,2021,Legume,Legume,7.0,50,16,145,2.7,658,28.1,0.77,Sprinkler,None,8.62,Legume,Compost
142,2022,Rice,Legume,5.6,58,27,157,4.0,502,21.2,0.57,Drip,Chemical,8.62,Wheat,Cover crop
296,2021,Legume,Maize,6.0,44,23,128,2.6,727,25.8,0.77,Sprinkler,Chemical,8.82,Maize,Compost
425,2021,Wheat,Rice,7.4,32,21,148,3.8,604,27.7,0.69,Drip,Chemical,7.84,Legume,Cover crop
235,2019,Rice,Soybean,7.4,48,22,144,2.6,636,21.8,0.78,None,Organic,9.37,Wheat,Compost
363,2023,Rice,Legume,7.4,30,16,129,3.1,670,24.7,0.59,None,Chemical,6.69,Wheat,Cover crop
124,2019,Soybean,Maize,6.0,39,17,127,3.9,487,20.1,0.57,Sprinkler,None,6.26,Wheat,None
113,2023,Barley,Maize,5.8,46,21,149,2.5,705,26.8,0.77,None,Chemical,8.57,Legume,Compost
226,2019,Maize,Barley,5.9,37,16,120,2.7,504,20.0,0.72,None,None,8.29,Wheat,Compost
173,2020,Wheat,Wheat,6.3,34,19,137,2.6,555,26.9,0.65,None,Chemical,6.42,Legume,Compost
238,2022,Legume,Barley,6.5,35,23,149,3.5,711,18.3,0.77,None,Organic,8.37,Wheat,Reduced tillage
